artists,popularity,duration_ms,danceability,speechiness,acousticness,valence,tempo,track_genre
8840.0,64.0,259600.0,0.289,0.0332,0.624,0.531,169.511,mandopop
13036.0,64.0,269746.0,0.547,0.0242,0.276,0.399,137.13,mandopop
16514.0,51.0,153673.0,0.744,0.0394,0.612,0.564,98.005,mandopop
16515.0,46.0,194683.0,0.769,0.0416,0.0447,0.326,95.015,mandopop
30388.0,47.0,208178.0,0.711,0.0574,0.287,0.388,100.006,mandopop
10545.0,88.0,244804.0,0.466,0.0447,0.000235,0.561,130.02,metal
16049.0,85.0,216880.0,0.556,0.0584,0.00958,0.4,105.143,metal
4135.0,81.0,228146.0,0.15,0.0595,0.00201,0.354,170.527,metal
16049.0,83.0,185586.0,0.496,0.0381,0.0046,0.243,110.018,metal
11141.0,84.0,354520.0,0.454,0.0448,0.0866,0.629,125.116,metal
10545.0,3.0,244804.0,0.467,0.0451,0.000187,0.554,130.027,metal
10545.0,5.0,244804.0,0.467,0.0451,0.000187,0.554,130.027,metal
10545.0,0.0,244804.0,0.467,0.0451,0.000187,0.554,130.027,metal
10545.0,2.0,244804.0,0.467,0.0451,0.000187,0.554,130.027,metal
10545.0,0.0,244804.0,0.467,0.0451,0.000187,0.554,130.027,metal
25050.0,73.0,220799.0,0.459,0.0688,5.62e-05,0.494,144.852,metalcore
4135.0,81.0,228146.0,0.15,0.0595,0.00201,0.354,170.527,metalcore
27488.0,76.0,216826.0,0.448,0.0621,0.00353,0.226,144.17,metalcore
4135.0,72.0,222093.0,0.405,0.0844,0.000102,0.24,143.126,metalcore
4135.0,69.0,231106.0,0.54,0.0381,0.0765,0.506,90.012,metalcore
25050.0,66.0,90265.0,0.408,0.0546,1.68e-05,0.646,144.975,metalcore
20166.0,54.0,246400.0,0.227,0.0628,0.000218,0.143,74.824,metalcore
9287.0,62.0,225546.0,0.175,0.211,0.000145,0.303,184.066,metalcore
4135.0,69.0,207141.0,0.355,0.356,0.00234,0.259,159.922,metalcore
4136.0,72.0,220041.0,0.434,0.147,0.000207,0.428,92.541,metalcore
2113.0,59.0,328780.0,0.826,0.117,0.0154,0.0561,122.017,minimal-techno
12909.0,62.0,216699.0,0.709,0.0407,0.0458,0.113,124.027,minimal-techno
5357.0,57.0,346586.0,0.794,0.0486,0.674,0.171,119.994,minimal-techno
25532.0,28.0,221090.0,0.679,0.04,0.00634,0.258,120.007,minimal-techno
2113.0,45.0,321147.0,0.673,0.0552,0.0283,0.173,122.006,minimal-techno
19423.0,59.0,416000.0,0.461,0.0506,0.00142,0.0401,120.011,minimal-techno
386.0,53.0,213390.0,0.644,0.0388,0.0677,0.0462,128.017,minimal-techno
19429.0,51.0,332146.0,0.669,0.0376,0.00122,0.432,124.994,minimal-techno
13679.0,57.0,289268.0,0.687,0.0613,0.205,0.197,123.026,minimal-techno
19423.0,53.0,408595.0,0.879,0.112,0.00551,0.238,120.991,minimal-techno
23259.0,66.0,151565.0,0.765,0.0402,0.492,0.457,112.195,mpb
23259.0,65.0,89293.0,0.72,0.069,0.474,0.546,112.219,mpb
7691.0,49.0,259066.0,0.632,0.0401,0.756,0.652,119.567,mpb
19913.0,49.0,216446.0,0.61,0.0462,0.815,0.553,96.313,mpb
10071.0,50.0,273906.0,0.58,0.0295,0.596,0.373,136.408,mpb
28926.0,49.0,244426.0,0.357,0.043,0.848,0.263,168.139,mpb
15456.0,49.0,112052.0,0.819,0.303,0.378,0.809,130.099,mpb
13650.0,50.0,231866.0,0.581,0.0441,0.612,0.67,105.843,mpb
20660.0,51.0,200826.0,0.492,0.046,0.196,0.683,167.815,mpb
21088.0,52.0,207533.0,0.633,0.0427,0.00731,0.427,94.946,mpb
8776.0,62.0,255533.0,0.588,0.0338,0.0928,0.49,95.647,new-age
8214.0,62.0,235226.0,0.605,0.0337,0.0919,0.139,102.804,new-age
12757.0,55.0,269629.0,0.303,0.0467,0.972,0.218,162.93,new-age
8776.0,62.0,703133.0,0.611,0.0365,0.128,0.469,95.008,new-age
30139.0,60.0,191000.0,0.349,0.0463,0.992,0.0414,140.422,new-age
14447.0,30.0,432561.0,0.602,0.0352,0.0303,0.469,93.014,new-age
8776.0,59.0,260399.0,0.607,0.0354,0.0866,0.51,95.721,new-age
30139.0,71.0,188786.0,0.315,0.0514,0.987,0.116,145.195,new-age
8776.0,57.0,306066.0,0.488,0.0407,0.17,0.431,90.051,new-age
8776.0,55.0,301333.0,0.556,0.0478,0.0225,0.332,109.995,new-age
13717.0,61.0,292333.0,0.25,0.037,0.673,0.0981,118.086,opera
1536.0,26.0,281558.0,0.327,0.0291,0.928,0.15,69.66,opera
13726.0,1.0,236800.0,0.235,0.0353,0.915,0.0588,114.156,opera
1532.0,0.0,257680.0,0.358,0.0305,0.884,0.167,82.938,opera
1532.0,0.0,214151.0,0.347,0.0344,0.756,0.345,133.872,opera
1549.0,0.0,256880.0,0.168,0.0331,0.828,0.131,77.89,opera
1532.0,0.0,214151.0,0.347,0.0344,0.756,0.345,133.872,opera
10561.0,0.0,342893.0,0.15,0.0426,0.842,0.0553,83.844,opera
13720.0,1.0,210933.0,0.456,0.0302,0.914,0.259,110.009,opera
1549.0,0.0,256880.0,0.168,0.0331,0.828,0.131,77.89,opera
1830.0,2.0,157837.0,0.759,0.0384,0.0477,0.436,111.902,pagode
1830.0,0.0,157837.0,0.759,0.0384,0.0477,0.436,111.902,pagode
1830.0,0.0,157837.0,0.759,0.0384,0.0477,0.436,111.902,pagode
1824.0,2.0,135046.0,0.594,0.0387,0.00166,0.646,164.163,pagode
1824.0,0.0,193805.0,0.813,0.0847,0.15,0.397,91.988,pagode
1824.0,0.0,193805.0,0.813,0.0847,0.15,0.397,91.988,pagode
1824.0,0.0,193805.0,0.813,0.0847,0.15,0.397,91.988,pagode
1830.0,0.0,157837.0,0.759,0.0384,0.0477,0.436,111.902,pagode
1830.0,0.0,157837.0,0.759,0.0384,0.0477,0.436,111.902,pagode
1830.0,0.0,157837.0,0.759,0.0384,0.0477,0.436,111.902,pagode
11456.0,2.0,126133.0,0.702,0.0744,0.0232,0.348,112.516,party
7392.0,0.0,180157.0,0.666,0.0689,0.0307,0.832,141.913,party
6320.0,0.0,185437.0,0.442,0.0695,0.00134,0.388,140.082,party
13947.0,1.0,225882.0,0.607,0.0866,0.0412,0.404,136.036,party
6423.0,0.0,239053.0,0.635,0.069,0.0879,0.67,130.033,party
6423.0,0.0,239053.0,0.635,0.069,0.0879,0.67,130.033,party
6320.0,0.0,185437.0,0.442,0.0695,0.00134,0.388,140.082,party
28414.0,0.0,166346.0,0.547,0.314,0.0514,0.388,149.942,party
28414.0,0.0,166346.0,0.547,0.314,0.0514,0.388,149.942,party
7392.0,0.0,180157.0,0.666,0.0689,0.0307,0.832,141.913,party
20555.0,96.0,148485.0,0.704,0.0475,0.0826,0.825,139.994,piano
14468.0,90.0,298933.0,0.629,0.055,0.72,0.197,108.375,piano
20555.0,83.0,257266.0,0.664,0.0382,0.0654,0.477,122.016,piano
20555.0,0.0,148485.0,0.704,0.0475,0.0826,0.825,139.994,piano
20555.0,1.0,148485.0,0.704,0.0475,0.0826,0.825,139.994,piano
20555.0,0.0,148485.0,0.704,0.0475,0.0826,0.825,139.994,piano
20555.0,1.0,148485.0,0.704,0.0475,0.0826,0.825,139.994,piano
20555.0,2.0,148485.0,0.704,0.0475,0.0826,0.825,139.994,piano
20555.0,0.0,192947.0,0.685,0.0349,0.317,0.884,134.057,piano
20555.0,1.0,163854.0,0.697,0.034,0.137,0.774,140.069,piano
27723.0,91.0,200040.0,0.514,0.0598,0.00146,0.334,171.005,pop
10250.0,74.0,200120.0,0.535,0.0444,0.054,0.373,191.827,pop
389.0,83.0,177391.0,0.86,0.0325,0.165,0.952,114.984,pop
5271.0,96.0,184613.0,0.733,0.0427,0.0635,0.31,116.992,pop
27724.0,90.0,230453.0,0.679,0.276,0.141,0.486,186.003,pop
403.0,77.0,206060.0,0.796,0.0545,0.416,0.304,98.967,pop
18881.0,74.0,191868.0,0.724,0.0534,0.0533,0.0683,100.021,pop
4982.0,75.0,131077.0,0.847,0.0663,0.325,0.495,98.062,pop
1151.0,73.0,298986.0,0.662,0.0548,0.735,0.617,79.972,pop
21225.0,76.0,208000.0,0.772,0.143,0.0724,0.824,90.072,pop
10250.0,74.0,200120.0,0.535,0.0444,0.054,0.373,191.827,pop-film
2143.0,71.0,238369.0,0.481,0.0246,0.478,0.257,91.796,pop-film
1151.0,73.0,298986.0,0.662,0.0548,0.735,0.617,79.972,pop-film
2143.0,71.0,261974.0,0.528,0.025,0.785,0.317,94.058,pop-film
7432.0,71.0,190000.0,0.827,0.113,0.203,0.774,119.936,pop-film
2158.0,71.0,341823.0,0.417,0.0415,0.0726,0.207,169.92,pop-film
7432.0,74.0,189176.0,0.663,0.185,0.095,0.341,85.264,pop-film
24057.0,71.0,379768.0,0.586,0.0328,0.779,0.494,99.994,pop-film
29214.0,71.0,302935.0,0.695,0.0323,0.0744,0.864,118.034,pop-film
29217.0,72.0,333583.0,0.382,0.0411,0.391,0.716,78.936,pop-film
29534.0,78.0,200306.0,0.654,0.0288,0.00719,0.661,114.623,power-pop
13289.0,81.0,165853.0,0.643,0.0526,0.0371,0.903,162.152,power-pop
29534.0,4.0,208920.0,0.658,0.0244,0.000901,0.66,100.006,power-pop
29534.0,2.0,258825.0,0.635,0.0354,0.00743,0.451,151.779,power-pop
13289.0,0.0,173560.0,0.196,0.0519,0.0116,0.566,194.319,power-pop
29534.0,0.0,208920.0,0.658,0.0244,0.000901,0.66,100.006,power-pop
29534.0,0.0,258825.0,0.635,0.0354,0.00743,0.451,151.779,power-pop
13289.0,0.0,267493.0,0.532,0.0403,0.00131,0.715,126.042,power-pop
29534.0,0.0,124653.0,0.516,0.0393,0.00701,0.769,121.907,power-pop
29534.0,2.0,159226.0,0.555,0.0369,0.00264,0.775,121.141,power-pop
4543.0,81.0,222160.0,0.631,0.0332,0.199,0.465,123.962,progressive-house
17738.0,81.0,180822.0,0.52,0.0853,0.256,0.286,141.971,progressive-house
17734.0,85.0,154983.0,0.721,0.0403,0.00226,0.637,119.976,progressive-house
17723.0,83.0,214289.0,0.687,0.0452,0.191,0.671,100.015,progressive-house
17738.0,87.0,155588.0,0.912,0.0455,0.121,0.632,119.966,progressive-house
17750.0,56.0,175721.0,0.587,0.0552,0.0656,0.491,127.842,progressive-house
17731.0,77.0,172761.0,0.63,0.0457,0.00776,0.452,93.995,progressive-house
17815.0,69.0,221904.0,0.611,0.0553,0.124,0.13,105.969,progressive-house
17770.0,56.0,303040.0,0.676,0.0391,0.00149,0.0378,128.01,progressive-house
26332.0,80.0,212862.0,0.612,0.0509,0.112,0.438,129.042,progressive-house
18723.0,78.0,177493.0,0.546,0.0287,0.153,0.415,73.369,psych-rock
21545.0,77.0,334743.0,0.481,0.0414,0.735,0.375,122.861,psych-rock
21545.0,74.0,382296.0,0.472,0.0286,0.15,0.171,127.163,psych-rock
26983.0,82.0,185733.0,0.557,0.0347,0.0339,0.394,129.171,psych-rock
27175.0,0.0,471160.0,0.354,0.0382,0.0812,0.697,170.633,psych-rock
26980.0,5.0,173040.0,0.524,0.0299,0.253,0.482,117.108,psych-rock
26980.0,1.0,218733.0,0.398,0.0354,0.365,0.353,132.985,psych-rock
26980.0,1.0,114551.0,0.426,0.0335,0.353,0.937,181.752,psych-rock
26980.0,0.0,154466.0,0.374,0.036,0.718,0.677,125.17,psych-rock
26980.0,0.0,118840.0,0.602,0.0328,0.108,0.971,130.594,psych-rock
26273.0,86.0,147062.0,0.345,0.0466,3.84e-05,0.407,179.626,punk
4459.0,79.0,208760.0,0.636,0.0263,0.0807,0.273,113.98,punk
10965.0,77.0,262333.0,0.496,0.0294,0.00552,0.474,167.06,punk
10965.0,51.0,322040.0,0.26,0.0364,0.048,0.419,159.072,punk
10965.0,78.0,285653.0,0.546,0.0314,0.023,0.146,104.98,punk
30707.0,4.0,227813.0,0.652,0.0345,0.000761,0.641,110.011,punk
29522.0,49.0,226330.0,0.512,0.0251,0.0724,0.249,85.024,punk
19277.0,2.0,161920.0,0.459,0.0626,0.0506,0.855,111.682,punk
19277.0,6.0,360760.0,0.363,0.0552,0.000582,0.198,150.15,punk
21003.0,1.0,296520.0,0.606,0.0987,0.154,0.671,103.985,punk
4459.0,79.0,208760.0,0.636,0.0263,0.0807,0.273,113.98,punk-rock
29522.0,49.0,226330.0,0.512,0.0251,0.0724,0.249,85.024,punk-rock
30707.0,3.0,42440.0,0.409,0.115,0.02,0.962,172.715,punk-rock
30707.0,2.0,198093.0,0.347,0.0913,0.00196,0.66,200.025,punk-rock
30707.0,0.0,257519.0,0.532,0.0581,2.41e-05,0.547,103.511,punk-rock
30707.0,0.0,257519.0,0.532,0.0581,2.41e-05,0.547,103.511,punk-rock
30707.0,4.0,227813.0,0.652,0.0345,0.000761,0.641,110.011,punk-rock
1229.0,0.0,199253.0,0.574,0.0685,0.0141,0.788,128.034,punk-rock
1229.0,0.0,199253.0,0.574,0.0685,0.0141,0.788,128.034,punk-rock
30707.0,0.0,42440.0,0.409,0.115,0.02,0.962,172.715,punk-rock
15951.0,81.0,205458.0,0.907,0.0539,0.451,0.202,104.949,r-n-b
15950.0,76.0,162453.0,0.857,0.112,0.281,0.366,130.033,r-n-b
3260.0,80.0,180055.0,0.65,0.0393,0.57,0.605,118.068,r-n-b
21133.0,69.0,154733.0,0.547,0.0307,0.747,0.474,115.838,r-n-b
14468.0,90.0,298933.0,0.629,0.055,0.72,0.197,108.375,r-n-b
15950.0,78.0,224000.0,0.567,0.247,0.354,0.321,120.1,r-n-b
15950.0,79.0,135264.0,0.684,0.121,0.159,0.407,143.049,r-n-b
5925.0,75.0,184760.0,0.522,0.0379,0.000164,0.0364,137.939,r-n-b
25357.0,81.0,123986.0,0.829,0.187,0.492,0.638,80.511,r-n-b
25358.0,81.0,148816.0,0.808,0.338,0.827,0.675,77.471,r-n-b
9306.0,2.0,155533.0,0.876,0.139,0.0524,0.462,113.995,reggae
9306.0,6.0,171880.0,0.709,0.171,0.034,0.541,170.082,reggae
9306.0,7.0,189613.0,0.735,0.124,0.18,0.561,171.883,reggae
9306.0,4.0,171880.0,0.709,0.171,0.034,0.541,170.082,reggae
9306.0,8.0,166253.0,0.647,0.249,0.0451,0.517,180.108,reggae
9306.0,4.0,167760.0,0.705,0.0674,0.257,0.569,163.893,reggae
9306.0,2.0,171880.0,0.709,0.171,0.034,0.541,170.082,reggae
9306.0,3.0,171880.0,0.709,0.171,0.034,0.541,170.082,reggae
9306.0,3.0,167760.0,0.705,0.0674,0.257,0.569,163.893,reggae
9306.0,7.0,167760.0,0.705,0.0674,0.257,0.569,163.893,reggae
9306.0,6.0,171880.0,0.709,0.171,0.034,0.541,170.082,reggaeton
9306.0,8.0,166253.0,0.647,0.249,0.0451,0.517,180.108,reggaeton
9306.0,7.0,189613.0,0.735,0.124,0.18,0.561,171.883,reggaeton
9306.0,7.0,167760.0,0.705,0.0674,0.257,0.569,163.893,reggaeton
9306.0,4.0,167760.0,0.705,0.0674,0.257,0.569,163.893,reggaeton
9306.0,2.0,171880.0,0.709,0.171,0.034,0.541,170.082,reggaeton
9306.0,3.0,167760.0,0.705,0.0674,0.257,0.569,163.893,reggaeton
9306.0,3.0,171880.0,0.709,0.171,0.034,0.541,170.082,reggaeton
9310.0,3.0,272800.0,0.741,0.281,0.291,0.713,186.096,reggaeton
9306.0,3.0,155960.0,0.865,0.0678,0.0863,0.563,94.999,reggaeton
3155.0,90.0,196784.0,0.572,0.0377,0.013,0.465,143.969,rock
2095.0,92.0,183956.0,0.464,0.0256,0.136,0.479,67.528,rock
27421.0,93.0,240400.0,0.612,0.0336,0.0495,0.398,124.053,rock
20555.0,96.0,148485.0,0.704,0.0475,0.0826,0.825,139.994,rock
9240.0,70.0,287573.0,0.78,0.0851,0.455,0.788,124.007,rock
13074.0,85.0,237720.0,0.671,0.0444,0.148,0.494,121.963,rock
20843.0,77.0,232906.0,0.606,0.0261,0.0128,0.638,103.014,rock
27358.0,67.0,233630.0,0.512,0.0271,0.0265,0.351,145.957,rock
5365.0,81.0,285120.0,0.421,0.0267,0.309,0.161,139.028,rock
14468.0,90.0,298933.0,0.629,0.055,0.72,0.197,108.375,rock
8647.0,80.0,182360.0,0.396,0.0275,0.941,0.343,100.307,rock-n-roll
3260.0,80.0,180055.0,0.65,0.0393,0.57,0.605,118.068,rock-n-roll
21133.0,69.0,154733.0,0.547,0.0307,0.747,0.474,115.838,rock-n-roll
27561.0,75.0,218013.0,0.339,0.0308,0.396,0.288,98.54,rock-n-roll
8647.0,72.0,146933.0,0.623,0.0726,0.332,0.905,166.885,rock-n-roll
8647.0,76.0,261279.0,0.487,0.0309,0.0422,0.714,116.557,rock-n-roll
3260.0,0.0,180055.0,0.65,0.0393,0.57,0.604,118.087,rock-n-roll
8647.0,0.0,128080.0,0.506,0.0324,0.83,0.596,94.494,rock-n-roll
5417.0,0.0,162897.0,0.647,0.185,0.881,0.949,151.925,rock-n-roll
5417.0,0.0,162897.0,0.647,0.185,0.881,0.949,151.925,rock-n-roll
8647.0,80.0,182360.0,0.396,0.0275,0.941,0.343,100.307,rockabilly
27561.0,75.0,218013.0,0.339,0.0308,0.396,0.288,98.54,rockabilly
8647.0,73.0,218440.0,0.358,0.0324,0.746,0.495,181.183,rockabilly
5417.0,76.0,161560.0,0.534,0.0743,0.741,0.969,167.983,rockabilly
23494.0,73.0,178933.0,0.619,0.0342,0.712,0.958,127.433,rockabilly
8647.0,76.0,261279.0,0.487,0.0309,0.0422,0.714,116.557,rockabilly
8647.0,72.0,146933.0,0.623,0.0726,0.332,0.905,166.885,rockabilly
8647.0,0.0,128080.0,0.506,0.0324,0.83,0.596,94.494,rockabilly
5417.0,0.0,162897.0,0.647,0.185,0.881,0.949,151.925,rockabilly
5417.0,0.0,162897.0,0.647,0.185,0.881,0.949,151.925,rockabilly
12213.0,34.0,342204.0,0.342,0.0302,0.649,0.185,140.567,romance
12213.0,32.0,512365.0,0.665,0.0297,0.577,0.544,111.057,romance
18128.0,31.0,177706.0,0.334,0.0319,0.872,0.205,108.419,romance
28896.0,35.0,206158.0,0.503,0.0299,0.216,0.523,110.985,romance
18128.0,31.0,194089.0,0.53,0.0532,0.897,0.666,144.019,romance
10487.0,34.0,138005.0,0.67,0.0928,0.347,0.437,125.718,romance
12213.0,11.0,512365.0,0.665,0.0297,0.577,0.544,111.057,romance
12213.0,12.0,228466.0,0.728,0.238,0.702,0.905,66.156,romance
28883.0,30.0,170613.0,0.445,0.0577,0.93,0.214,136.231,romance
1083.0,28.0,184699.0,0.545,0.0475,0.992,0.419,91.62,romance
21785.0,83.0,173333.0,0.726,0.135,0.731,0.348,144.026,sad
14853.0,80.0,179080.0,0.498,0.188,0.72,0.0895,118.917,sad
5134.0,83.0,122517.0,0.624,0.0495,0.82,0.298,143.249,sad
179.0,79.0,122221.0,0.845,0.268,0.872,0.482,109.996,sad
104.0,76.0,137806.0,0.835,0.342,0.757,0.31,154.973,sad
16740.0,65.0,197368.0,0.639,0.0378,0.295,0.363,76.004,sad
104.0,74.0,180138.0,0.98,0.101,0.671,0.764,119.993,sad
30822.0,71.0,155951.0,0.819,0.062,0.0585,0.118,121.966,sad
31091.0,60.0,162726.0,0.543,0.0319,0.94,0.13,113.107,sad
14854.0,65.0,140571.0,0.732,0.111,0.747,0.185,139.965,sad
9819.0,0.0,302093.0,0.823,0.0492,0.201,0.96,95.484,salsa
17457.0,0.0,286133.0,0.545,0.0868,0.546,0.891,177.086,salsa
9819.0,0.0,281186.0,0.591,0.0486,0.495,0.928,95.521,salsa
17457.0,1.0,388360.0,0.474,0.115,0.633,0.671,91.09,salsa
11107.0,47.0,267389.0,0.775,0.0481,0.283,0.707,167.0,salsa
17457.0,2.0,296026.0,0.607,0.0372,0.654,0.901,93.295,salsa
9819.0,0.0,302093.0,0.823,0.0492,0.201,0.96,95.484,salsa
9819.0,3.0,281186.0,0.591,0.0486,0.495,0.928,95.521,salsa
9819.0,0.0,302093.0,0.823,0.0492,0.201,0.96,95.484,salsa
9819.0,0.0,302093.0,0.823,0.0492,0.201,0.96,95.484,salsa
19983.0,43.0,328295.0,0.735,0.122,0.256,0.8,115.984,samba
6329.0,40.0,223791.0,0.59,0.131,0.0147,0.636,79.987,samba
3527.0,42.0,197879.0,0.598,0.111,0.0242,0.704,128.558,samba
23548.0,37.0,257279.0,0.618,0.0684,0.0295,0.85,83.249,samba
23550.0,38.0,345495.0,0.43,0.392,0.29,0.363,113.837,samba
18894.0,36.0,197189.0,0.552,0.0245,0.799,0.237,92.567,samba
19985.0,37.0,298554.0,0.402,0.203,0.0763,0.641,82.982,samba
3594.0,38.0,202899.0,0.654,0.117,0.482,0.626,142.979,samba
2191.0,51.0,274320.0,0.502,0.068,0.641,0.708,153.848,samba
14483.0,52.0,243226.0,0.665,0.0326,0.503,0.926,134.139,samba
9013.0,56.0,236382.0,0.614,0.0366,0.656,0.773,147.976,sertanejo
21597.0,57.0,194168.0,0.667,0.0381,0.524,0.962,179.895,sertanejo
13157.0,55.0,275600.0,0.31,0.0501,0.416,0.583,145.331,sertanejo
13795.0,60.0,148374.0,0.652,0.0517,0.781,0.776,152.966,sertanejo
28585.0,63.0,184622.0,0.617,0.0988,0.505,0.72,171.864,sertanejo
7889.0,57.0,219130.0,0.599,0.0408,0.827,0.452,139.902,sertanejo
11925.0,62.0,137957.0,0.582,0.0947,0.538,0.661,155.907,sertanejo
8853.0,61.0,177531.0,0.624,0.0644,0.129,0.836,149.887,sertanejo
7401.0,56.0,186469.0,0.475,0.0405,0.762,0.509,94.756,sertanejo
17940.0,56.0,189400.0,0.569,0.0874,0.0481,0.484,109.779,sertanejo
16267.0,75.0,207786.0,0.277,0.0336,0.423,0.227,86.777,show-tunes
18385.0,64.0,175593.0,0.395,0.034,0.225,0.131,121.04,show-tunes
12196.0,70.0,260906.0,0.321,0.0302,0.724,0.174,123.419,show-tunes
30420.0,74.0,217440.0,0.684,0.0386,0.0716,0.284,125.046,show-tunes
30420.0,74.0,217440.0,0.684,0.0386,0.0716,0.284,125.046,show-tunes
30595.0,74.0,269453.0,0.265,0.0569,0.243,0.0998,54.747,show-tunes
12193.0,73.0,194848.0,0.323,0.0413,0.849,0.274,145.104,show-tunes
12192.0,75.0,223840.0,0.543,0.0305,0.558,0.371,136.961,show-tunes
2539.0,49.0,163386.0,0.571,0.0499,0.649,0.108,83.72,show-tunes
19622.0,72.0,213600.0,0.408,0.137,0.617,0.725,170.013,show-tunes
25910.0,89.0,177720.0,0.539,0.0288,0.727,0.227,101.358,singer-songwriter
2007.0,71.0,217241.0,0.6,0.0292,0.871,0.342,86.97,singer-songwriter
25911.0,80.0,176440.0,0.551,0.0286,0.777,0.342,101.19,singer-songwriter
5564.0,77.0,204093.0,0.422,0.0351,0.877,0.223,77.213,singer-songwriter
21810.0,55.0,216885.0,0.362,0.0589,0.015,0.431,187.291,singer-songwriter
21810.0,61.0,281218.0,0.509,0.0262,0.309,0.283,146.031,singer-songwriter
21810.0,70.0,197549.0,0.558,0.0256,0.0285,0.444,107.047,singer-songwriter
24085.0,57.0,225391.0,0.776,0.0308,0.592,0.774,115.008,singer-songwriter
25910.0,81.0,176666.0,0.346,0.0388,0.757,0.191,202.466,singer-songwriter
21810.0,57.0,213306.0,0.62,0.0355,0.896,0.477,127.96,singer-songwriter
27451.0,81.0,177826.0,0.55,0.0638,0.00428,0.601,126.115,ska
26121.0,1.0,183200.0,0.665,0.041,0.0209,0.58,90.376,ska
329.0,2.0,238106.0,0.286,0.091,0.00231,0.127,99.762,ska
16291.0,0.0,165186.0,0.706,0.0598,0.242,0.545,99.776,ska
329.0,2.0,238106.0,0.286,0.091,0.00231,0.127,99.762,ska
20930.0,49.0,218280.0,0.411,0.0629,0.00312,0.668,102.972,ska
329.0,0.0,238106.0,0.286,0.091,0.00231,0.127,99.762,ska
329.0,0.0,238106.0,0.286,0.091,0.00231,0.127,99.762,ska
329.0,0.0,238106.0,0.286,0.091,0.00231,0.127,99.762,ska
16410.0,0.0,336933.0,0.676,0.051,0.00565,0.725,90.232,ska
11934.0,71.0,193239.0,0.111,0.0424,0.957,0.0459,76.153,sleep
25495.0,74.0,172357.0,0.0685,0.0418,0.99,0.0581,73.644,sleep
16117.0,71.0,143052.0,0.102,0.0476,0.797,0.0591,89.605,sleep
29612.0,0.0,157024.0,0.24,0.076,0.995,0.0358,138.009,sleep
29612.0,0.0,180000.0,0.135,0.0507,0.968,0.0346,141.93,sleep
29612.0,0.0,68624.0,0.199,0.0496,0.994,0.0348,138.752,sleep
29612.0,0.0,68624.0,0.199,0.0496,0.994,0.0348,138.752,sleep
29612.0,0.0,154010.0,0.205,0.0944,0.988,0.0328,131.405,sleep
29612.0,0.0,205944.0,0.209,0.0631,0.816,0.0328,142.801,sleep
29612.0,0.0,186707.0,0.334,0.0343,0.855,0.0319,30.2,sleep
25910.0,89.0,177720.0,0.539,0.0288,0.727,0.227,101.358,songwriter
2007.0,71.0,217241.0,0.6,0.0292,0.871,0.342,86.97,songwriter
25911.0,80.0,176440.0,0.551,0.0286,0.777,0.342,101.19,songwriter
5564.0,77.0,204093.0,0.422,0.0351,0.877,0.223,77.213,songwriter
21810.0,61.0,281218.0,0.509,0.0262,0.309,0.283,146.031,songwriter
21810.0,55.0,216885.0,0.362,0.0589,0.015,0.431,187.291,songwriter
21810.0,70.0,197549.0,0.558,0.0256,0.0285,0.444,107.047,songwriter
25910.0,81.0,176666.0,0.346,0.0388,0.757,0.191,202.466,songwriter
21810.0,57.0,213306.0,0.62,0.0355,0.896,0.477,127.96,songwriter
24085.0,57.0,225391.0,0.776,0.0308,0.592,0.774,115.008,songwriter
479.0,79.0,222576.0,0.551,0.0559,0.509,0.207,103.118,soul
21551.0,74.0,170344.0,0.813,0.0349,0.777,0.667,91.921,soul
642.0,80.0,242973.0,0.603,0.0249,0.00408,0.446,107.993,soul
642.0,84.0,224694.0,0.604,0.0282,0.578,0.13,141.981,soul
6718.0,77.0,171692.0,0.767,0.0413,0.0324,0.579,130.007,soul
642.0,81.0,285240.0,0.556,0.0281,0.893,0.294,135.187,soul
21551.0,76.0,170344.0,0.813,0.0349,0.777,0.667,91.921,soul
13493.0,85.0,269560.0,0.422,0.0322,0.922,0.331,119.93,soul
20901.0,87.0,232893.0,0.566,0.0818,0.0958,0.304,90.99,soul
642.0,81.0,228093.0,0.73,0.0298,0.138,0.507,104.948,soul
4873.0,62.0,214200.0,0.427,0.0353,0.102,0.298,99.753,spanish
16200.0,2.0,174801.0,0.795,0.0444,0.162,0.549,105.992,spanish
16200.0,0.0,174801.0,0.795,0.0444,0.162,0.549,105.992,spanish
820.0,0.0,181978.0,0.48,0.0412,0.169,0.452,89.89,spanish
16200.0,0.0,174801.0,0.795,0.0444,0.162,0.549,105.992,spanish
815.0,4.0,213666.0,0.796,0.158,0.0744,0.663,180.03,spanish
811.0,0.0,226213.0,0.394,0.0326,0.795,0.167,89.222,spanish
6825.0,0.0,265226.0,0.559,0.0299,0.583,0.305,129.945,spanish
819.0,0.0,207333.0,0.781,0.0399,0.0903,0.803,128.007,spanish
16200.0,4.0,174801.0,0.795,0.0444,0.162,0.549,105.992,spanish
26583.0,53.0,173333.0,0.657,0.199,0.751,0.401,90.076,study
20268.0,49.0,104433.0,0.67,0.141,0.57,0.1,83.03,study
133.0,50.0,121600.0,0.736,0.0528,0.0361,0.587,112.509,study
13564.0,47.0,121875.0,0.797,0.106,0.576,0.379,80.014,study
30845.0,47.0,161032.0,0.496,0.323,0.947,0.341,77.168,study
23992.0,50.0,157356.0,0.689,0.04,0.825,0.564,86.992,study
3171.0,49.0,138000.0,0.733,0.12,0.919,0.744,160.015,study
